PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype-Replicate_1,Potency-Replicate_1,Efficacy-Replicate_1,Analysis Comment-Replicate_1,Activity_Score-Replicate_1,Curve_Description-Replicate_1,Fit_LogAC50-Replicate_1,Fit_HillSlope-Replicate_1,Fit_R2-Replicate_1,Fit_InfiniteActivity-Replicate_1,Fit_ZeroActivity-Replicate_1,Fit_CurveClass-Replicate_1,Excluded_Points-Replicate_1,Max_Response-Replicate_1,Activity at 0.0000073560 uM-Replicate_1,Activity at 0.0000367800 uM-Replicate_1,Activity at 0.0000735600 uM-Replicate_1,Activity at 0.0001677464 uM-Replicate_1,Activity at 0.0003678000 uM-Replicate_1,Activity at 0.0007362988 uM-Replicate_1,Activity at 0.00153 uM-Replicate_1,Activity at 0.00368 uM-Replicate_1,Activity at 0.00723 uM-Replicate_1,Activity at 0.00914 uM-Replicate_1,Activity at 0.018 uM-Replicate_1,Activity at 0.039 uM-Replicate_1,Activity at 0.092 uM-Replicate_1,Activity at 0.191 uM-Replicate_1,Activity at 0.460 uM-Replicate_1,Activity at 0.910 uM-Replicate_1,Activity at 1.182 uM-Replicate_1,Activity at 2.302 uM-Replicate_1,Activity at 4.834 uM-Replicate_1,Activity at 11.49 uM-Replicate_1,Activity at 23.94 uM-Replicate_1,Activity at 57.45 uM-Replicate_1,Activity at 115.4 uM-Replicate_1,Activity at 193.5 uM-Replicate_1,Activity at 288.3 uM-Replicate_1,Compound QC-Replicate_1,Phenotype-Replicate_2,Potency-Replicate_2,Efficacy-Replicate_2,Analysis Comment-Replicate_2,Activity_Score-Replicate_2,Curve_Description-Replicate_2,Fit_LogAC50-Replicate_2,Fit_HillSlope-Replicate_2,Fit_R2-Replicate_2,Fit_InfiniteActivity-Replicate_2,Fit_ZeroActivity-Replicate_2,Fit_CurveClass-Replicate_2,Excluded_Points-Replicate_2,Max_Response-Replicate_2,Activity at 0.0000073560 uM-Replicate_2,Activity at 0.0000367800 uM-Replicate_2,Activity at 0.0000735600 uM-Replicate_2,Activity at 0.0001677464 uM-Replicate_2,Activity at 0.0003678000 uM-Replicate_2,Activity at 0.0007362988 uM-Replicate_2,Activity at 0.00153 uM-Replicate_2,Activity at 0.00368 uM-Replicate_2,Activity at 0.00723 uM-Replicate_2,Activity at 0.00914 uM-Replicate_2,Activity at 0.018 uM-Replicate_2,Activity at 0.039 uM-Replicate_2,Activity at 0.092 uM-Replicate_2,Activity at 0.191 uM-Replicate_2,Activity at 0.460 uM-Replicate_2,Activity at 0.910 uM-Replicate_2,Activity at 1.182 uM-Replicate_2,Activity at 2.302 uM-Replicate_2,Activity at 4.834 uM-Replicate_2,Activity at 11.49 uM-Replicate_2,Activity at 23.94 uM-Replicate_2,Activity at 57.45 uM-Replicate_2,Activity at 115.4 uM-Replicate_2,Activity at 193.5 uM-Replicate_2,Activity at 288.3 uM-Replicate_2,Phenotype-Replicate_3,Potency-Replicate_3,Efficacy-Replicate_3,Analysis Comment-Replicate_3,Activity_Score-Replicate_3,Curve_Description-Replicate_3,Fit_LogAC50-Replicate_3,Fit_HillSlope-Replicate_3,Fit_R2-Replicate_3,Fit_InfiniteActivity-Replicate_3,Fit_ZeroActivity-Replicate_3,Fit_CurveClass-Replicate_3,Excluded_Points-Replicate_3,Max_Response-Replicate_3,Activity at 0.0000073560 uM-Replicate_3,Activity at 0.0000367800 uM-Replicate_3,Activity at 0.0000735600 uM-Replicate_3,Activity at 0.0001677464 uM-Replicate_3,Activity at 0.0003678000 uM-Replicate_3,Activity at 0.0007362988 uM-Replicate_3,Activity at 0.00153 uM-Replicate_3,Activity at 0.00368 uM-Replicate_3,Activity at 0.00723 uM-Replicate_3,Activity at 0.00914 uM-Replicate_3,Activity at 0.018 uM-Replicate_3,Activity at 0.039 uM-Replicate_3,Activity at 0.092 uM-Replicate_3,Activity at 0.191 uM-Replicate_3,Activity at 0.460 uM-Replicate_3,Activity at 0.910 uM-Replicate_3,Activity at 1.182 uM-Replicate_3,Activity at 2.302 uM-Replicate_3,Activity at 4.834 uM-Replicate_3,Activity at 11.49 uM-Replicate_3,Activity at 23.94 uM-Replicate_3,Activity at 57.45 uM-Replicate_3,Activity at 115.4 uM-Replicate_3,Activity at 193.5 uM-Replicate_3,Activity at 288.3 uM-Replicate_3,Phenotype-Replicate_4,Potency-Replicate_4,Efficacy-Replicate_4,Analysis Comment-Replicate_4,Activity_Score-Replicate_4,Curve_Description-Replicate_4,Fit_LogAC50-Replicate_4,Fit_HillSlope-Replicate_4,Fit_R2-Replicate_4,Fit_InfiniteActivity-Replicate_4,Fit_ZeroActivity-Replicate_4,Fit_CurveClass-Replicate_4,Excluded_Points-Replicate_4,Max_Response-Replicate_4,Activity at 0.0000073560 uM-Replicate_4,Activity at 0.0000367800 uM-Replicate_4,Activity at 0.0000735600 uM-Replicate_4,Activity at 0.0001677464 uM-Replicate_4,Activity at 0.0003678000 uM-Replicate_4,Activity at 0.0007362988 uM-Replicate_4,Activity at 0.00153 uM-Replicate_4,Activity at 0.00368 uM-Replicate_4,Activity at 0.00723 uM-Replicate_4,Activity at 0.00914 uM-Replicate_4,Activity at 0.018 uM-Replicate_4,Activity at 0.039 uM-Replicate_4,Activity at 0.092 uM-Replicate_4,Activity at 0.191 uM-Replicate_4,Activity at 0.460 uM-Replicate_4,Activity at 0.910 uM-Replicate_4,Activity at 1.182 uM-Replicate_4,Activity at 2.302 uM-Replicate_4,Activity at 4.834 uM-Replicate_4,Activity at 11.49 uM-Replicate_4,Activity at 23.94 uM-Replicate_4,Activity at 57.45 uM-Replicate_4,Activity at 115.4 uM-Replicate_4,Activity at 193.5 uM-Replicate_4,Activity at 288.3 uM-Replicate_4,Phenotype-Replicate_5,Potency-Replicate_5,Efficacy-Replicate_5,Analysis Comment-Replicate_5,Activity_Score-Replicate_5,Curve_Description-Replicate_5,Fit_LogAC50-Replicate_5,Fit_HillSlope-Replicate_5,Fit_R2-Replicate_5,Fit_InfiniteActivity-Replicate_5,Fit_ZeroActivity-Replicate_5,Fit_CurveClass-Replicate_5,Excluded_Points-Replicate_5,Max_Response-Replicate_5,Activity at 0.0000073560 uM-Replicate_5,Activity at 0.0000367800 uM-Replicate_5,Activity at 0.0000735600 uM-Replicate_5,Activity at 0.0001677464 uM-Replicate_5,Activity at 0.0003678000 uM-Replicate_5,Activity at 0.0007362988 uM-Replicate_5,Activity at 0.00153 uM-Replicate_5,Activity at 0.00368 uM-Replicate_5,Activity at 0.00723 uM-Replicate_5,Activity at 0.00914 uM-Replicate_5,Activity at 0.018 uM-Replicate_5,Activity at 0.039 uM-Replicate_5,Activity at 0.092 uM-Replicate_5,Activity at 0.191 uM-Replicate_5,Activity at 0.460 uM-Replicate_5,Activity at 0.910 uM-Replicate_5,Activity at 1.182 uM-Replicate_5,Activity at 2.302 uM-Replicate_5,Activity at 4.834 uM-Replicate_5,Activity at 11.49 uM-Replicate_5,Activity at 23.94 uM-Replicate_5,Activity at 57.45 uM-Replicate_5,Activity at 115.4 uM-Replicate_5,Activity at 193.5 uM-Replicate_5,Activity at 288.3 uM-Replicate_5
3288,363677449,135742497,Active,42,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346543-03/230630053,,Inhibitor,11.9877,81.5863,,42,Partial curve; high efficacy,-4.9213,0.8,0.9493,-85.0524,-3.4661,-2.1,0 0 0 0 0 0 0,-70.877,,,,,,,,-4.8721,,,-5.7087,,-1.7076,,-3.8775,,,-29.9438,,-36.1205,,-70.877,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,363677451,11175137,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346549-06/230626892,,Inhibitor,26.837,96.4413,,10,Single point of activity,-4.5713,2.3531,0.9624,-94.5153,1.926,-3,0 0 0 0 0 0 0,-80.8461,,,,,,,,9.8942,,,-1.674,,3.6843,,5.7616,,,-9.6661,,-9.3625,,-80.8461,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,363677452,16678941,Active,41,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346550-05/230629981,,Inhibitor,18.9991,62.5483,,41,Partial curve; partial efficacy,-4.7213,1.9673,0.9888,-64.4619,-1.9136,-2.2,0 0 0 0 0 0 0,-58.3045,,,,,,,,-4.2331,,,0.8311,,-5.6607,,-0.2967,,,-2.2631,,-18.6815,,-58.3045,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,363677454,10286159,Active,84,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346557-02/230629889,,Inhibitor,8.4866,128.027,,84,Complete curve; high efficacy,-5.0713,3.9295,0.997,-126.044,1.9831,-1.1,0 0 0 0 0 0 0,-125.792,,,,,,,,0.5283,,,1.8003,,3.4656,,-3.0653,,,6.4166,,-96.2271,,-125.792,,,,QC'd by Selleck,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,363677456,11427553,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346569-07/230626848,,Inhibitor,21.3174,79.6769,,10,Single point of activity,-4.6713,4.5045,0.9376,-77.4778,2.1991,-3,0 0 0 0 0 0 0,-76.3569,,,,,,,,3.9082,,,-4.8467,,-6.9301,,1.5884,,,16.6518,,-2.6428,,-76.3569,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,363677458,11488320,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346573-05/230630628,,Inhibitor,23.9185,86.7885,,10,Single point of activity,-4.6213,3.5117,0.8956,-87.8439,-1.0554,-3,0 0 0 0 0 0 0,-83.7569,,,,,,,,-6.6468,,,-8.9633,,-4.6879,,-7.2192,,,21.7799,,-7.885,,-83.7569,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,363677459,216210,Active,43,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346575-06/230630020,,Inhibitor,10.684,130.261,,43,Partial curve; high efficacy,-4.9713,1.4781,0.9897,-117.484,12.7769,-2.1,0 0 0 0 0 0 0,-108.782,,,,,,,,3.9165,,,18.987,,13.4584,,13.7344,,,-1.8348,,-52.7422,,-108.782,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,363677464,6444692,Active,85,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346582-08/230627046,,Inhibitor,1.8999,80.1654,,85,Complete curve; high efficacy,-5.7213,4.9549,0.9787,-80.834,-0.6686,-1.1,0 0 0 0 0 0 0,-83.1706,,,,,,,,2.7971,,,-7.3399,,-6.4588,,8.5155,,,-60.7972,,-76.701,,-83.1706,,,,QC'd by Bio Vision,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,363677478,16747683,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346617-09/230627976,,Inhibitor,18.9991,60.1505,,10,Single point of activity,-4.7213,3.0654,0.9507,-59.4302,0.7204,-3,0 0 0 0 0 0 0,-57.4418,,,,,,,,-2.3884,,,-5.6699,,0.2528,,1.1071,,,10.3544,,-9.067,,-57.4418,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,363677480,24905142,Active,42,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346619-07/230630490,,Inhibitor,9.5221,90.4425,,42,Partial curve; high efficacy,-5.0213,1.2876,0.9832,-88.9728,1.4697,-2.1,0 0 0 0 0 0 0,-80.2393,,,,,,,,10.0635,,,-2.9875,,-0.2692,,-3.4346,,,-9.6389,,-50.3473,,-80.2393,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3298,363677483,135399748,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346626-04/230627627,,Activator,0.3791,108.078,,0,Complete curve; high efficacy,-6.4213,1.21,0.9927,107.2,-0.8776,1.1,0 0 0 0 0 0 1,69.5581,,,,,,,,4.8563,,,-4.4679,,16.0089,,59.982,,,93.1862,,107.631,,69.5581,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,363677487,6918852,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346632-06/230628038,,Activator,3.0112,120.108,,0,Complete curve; high efficacy,-5.5213,1.7885,0.9928,118.14,-1.9687,1.1,0 0 0 0 0 0 0,115.146,,,,,,,,-0.1152,,,-8.3288,,-4.0671,,9.3507,,,41.4029,,111.603,,115.146,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,363677488,25229526,Active,88,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346634-03/230630347,,Inhibitor,1.1988,116.119,,88,Complete curve; high efficacy,-5.9213,1.8079,0.9794,-116.119,0,-1.1,0 0 0 0 0 0 0,-120.206,,,,,,,,-4.5515,,,-9.4876,,14.6708,,-19.8328,,,-86.8719,,-112,,-120.206,,,,QC'd by APExBIO,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,363677490,9549289,Active,43,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346638-07/230627988,,Inhibitor,8.4866,109.179,,43,Partial curve; high efficacy,-5.0713,0.8,0.9876,-107.801,1.3773,-2.1,0 0 0 0 0 0 0,-88.0731,,,,,,,,-2.1923,,,8.1537,,-6.2125,,-7.2966,,,-26.1676,,-60.6595,,-88.0731,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,363677492,23635314,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346644-05/230627287,,Inhibitor,21.3174,60.751,,10,Partial curve; partial efficacy; poor fit,-4.6713,1.1,0.8691,-62.419,-1.668,-2.4,0 0 0 0 0 0 0,-47.6659,,,,,,,,-1.9244,,,-0.6193,,-10.2172,,9.0141,,,-13.6324,,-19.5869,,-47.6659,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,363677495,25182616,Active,83,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346647-09/230627028,,Inhibitor,3.0112,70.2024,,83,Complete curve; high efficacy,-5.5213,1.111,0.9966,-67.6975,2.5049,-1.1,0 0 0 0 0 0 0,-65.9236,,,,,,,,-0.133,,,3.9775,,2.4766,,-4.4372,,,-28.6508,,-53.162,,-65.9236,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,363677497,44187953,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346649-05/230626737,,Inhibitor,37.9083,75.7912,,10,Single point of activity,-4.4213,4.9549,0.8958,-70.0502,5.741,-3,0 0 0 0 0 0 0,-61.9244,,,,,,,,6.9067,,,-3.665,,0.8076,,0.9277,,,4.739,,23.2563,,-61.9244,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,363677498,49784945,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346650-06/230627484,,Inactive,,,,0,,-4.8213,0.6,0.6311,-21.449,-2,4,0 0 0 0 0 0 0,-16.2075,,,,,,,,-6.942,,,2.995,,-6.6322,,-1.2449,,,-9.391,,-9.2566,,-16.2075,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,363677499,45375953,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346654-10/230627210,,Inactive,,,,0,,-5.1213,3.99,0.7969,-13.6204,3.5,4,0 0 0 0 0 0 0,-13.8503,,,,,,,,7.9816,,,-3.9768,,1.8819,,6.9692,,,5.691,,-11.0718,,-13.8503,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,363677500,10366136,Inconclusive,20,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346658-09/230627433,,Inhibitor,23.9185,54.6531,,20,Partial curve; partial efficacy,-4.6213,1.2221,0.9874,-60.8672,-6.2141,-2.2,0 0 0 0 0 0 0,-47.2479,,,,,,,,-3.6266,,,-7.4302,,-7.9561,,-5.0632,,,-11.1308,,-21.3246,,-47.2479,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,363677504,51712,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346668-04/230627234,,Inactive,,,,0,,-4.6713,3.6272,0.8015,-13.9481,6.5,4,0 0 0 0 0 0 0,-13.2901,,,,,,,,7.1167,,,2.2453,,1.495,,8.5609,,,12.1759,,4.6889,,-13.2901,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,363677505,24764449,Inconclusive,21,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346670-05/230627039,,Inhibitor,10.684,34.2025,,21,Partial curve; partial efficacy,-4.9713,2.7202,0.9763,-34.2025,0,-2.2,0 0 0 0 0 0 0,-33.5208,,,,,,,,3.0219,,,-2.2519,,-1.2564,,-1.7339,,,2.1389,,-19.7436,,-33.5208,,,,QC'd by Adooq,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,363677506,42598643,Active,84,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346672-06/230628033,,Inhibitor,2.3919,74.3275,,84,Complete curve; high efficacy,-5.6213,1.2221,0.992,-75.9286,-1.601,-1.1,0 0 0 0 0 0 0,-75.3759,,,,,,,,0.6344,,,-6.838,,-0.0914,,-8.7979,,,-40.0575,,-64.8198,,-75.3759,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,363677507,16718576,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346673-05/230630471,,Inhibitor,23.9185,76.521,,10,Single point of activity,-4.6213,2.3531,0.9844,-74.9241,1.5968,-3,0 0 0 0 0 0 0,-66.6034,,,,,,,,2.7391,,,7.4282,,2.0639,,-1.259,,,-2.8299,,-9.0122,,-66.6034,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,363677508,11955716,Active,41,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346674-05/230626894,,Inhibitor,21.3174,87.0176,,41,Partial curve; high efficacy,-4.6713,1.1705,0.9587,-80.8585,6.1591,-2.1,0 0 0 0 0 0 0,-60.9805,,,,,,,,15.8379,,,3.6608,,-0.4577,,5.6642,,,-3.0568,,-19.4011,,-60.9805,,,,QC'd by MedChem Express,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,363677509,25022340,Active,44,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346675-03/230627500,,Inhibitor,4.7724,102.5,,44,Partial curve; high efficacy,-5.3213,1,0.9919,-98.7352,3.7649,-2.1,0 0 0 0 0 0 0,-90.4168,,,,,,,,4.2849,,,0.5479,,-0.4157,,1.3929,,,-33.4873,,-68.1398,,-90.4168,,,,QC'd by Adooq,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314,363677510,25154041,Active,41,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346676-09/230627215,,Inhibitor,13.4504,77.5547,,41,Partial curve; high efficacy,-4.8713,1.21,0.9727,-80.6532,-3.0984,-2.1,0 0 0 0 0 0 0,-70.7484,,,,,,,,5.2361,,,-3.6269,,-8.8676,,-6.2162,,,-12.8131,,-36.3813,,-70.7484,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,363677511,53396311,Active,97,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00346677-07/230626778,,Inhibitor,0.0674,119.426,,97,Complete curve; high efficacy,-7.1713,4.095,0.9971,-126.953,-7.5269,-1.1,0 0 0 0 0 0 0,-130.609,,,,,,,,-5.2276,,,-11.5858,,-98.1574,,-123.374,,,-126.652,,-129.133,,-130.609,,,,QC'd by Glixx,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
